NumAnc	NumDer	AFRDerFreq	EURDerFreq	Counts
0	45	0.99	0.98	1
32	0	0.07	0.1	1
36	0	0.33	0.09	1
1	41	0.16	0.17	1
40	0	0.19	0.01	1
0	56	0.15	0.63	1
0	44	0.48	0.5	1
43	0	0.12	0.07	1
0	63	0.83	0.91	1
34	0	0.03	0.03	1
61	0	0.02	0.2	1
50	0	0.55	0.63	1
59	0	0.34	0.65	1
38	0	0.11	0.2	1
66	0	0.11	0.03	1
37	0	0.23	0.39	1
35	1	0.08	0.05	1
33	1	0.03	0.52	1
60	1	0.02	0.09	1
42	1	0.19	0.37	1
29	0	0.48	0.3	1
0	27	0.64	0.86	1
28	0	0.15	0.06	1
50	0	0.35	0.48	1
19	21	0.07	0.02	1
49	0	0.1	0.57	1
50	0	0.2	0.12	1
39	0	0.15	0.01	1
32	0	0.14	0.02	1
56	0	0.43	0.26	1
56	0	0.06	0.33	1
1	48	0.42	0.07	1
65	0	0.13	0.02	1
35	0	0.34	0.07	1
45	0	0.06	0.51	1
49	0	0.01	0.23	1
33	0	0.03	0.1	1
77	0	0.07	0.27	1
41	0	0.06	0.01	1
55	0	0.73	0.48	1
54	0	0.12	0.13	1
48	1	0.23	0.6	1
44	0	0.01	0.14	1
48	0	0.36	0.39	1
1	42	0.04	0.02	1
55	0	0.14	0.15	1
20	0	0.03	0.07	1
30	0	0.36	0.26	1
1	43	0.6	0.59	1
49	0	0.2	0.33	1
64	0	0.05	0.04	1
37	0	0.33	0.1	1
29	2	0.32	0.75	1
48	0	0.83	0.91	1
38	1	0.41	0.61	1
45	0	0.6	0.72	1
25	27	0.68	0.95	1
42	0	0.6	0.48	1
35	0	0.13	0.53	1
53	0	0.03	0.45	1
0	30	0.03	0.26	1
50	1	0.01	0.13	1
50	2	0.03	0.34	1
1	49	0.39	0.64	1
59	0	0.94	0.57	1
46	1	0.21	0.15	1
73	0	0.3	0.01	1
36	0	0.54	0.35	1
28	0	0.11	0.1	1
1	41	0.78	0.5	1
28	0	0.03	0.03	1
74	1	0.05	0.1	1
37	0	0.07	0.12	1
25	0	0.17	0.46	1
0	51	0.41	0.41	1
47	1	0.91	0.97	1
53	0	0.36	0.11	1
51	0	0.68	0.67	1
63	1	0.08	0.07	1
53	0	0.35	0.66	1
54	0	0.07	0.05	1
33	1	0.9	0.88	1
55	0	0.51	0.74	1
45	1	0.31	0.43	1
38	0	0.12	0.49	1
37	2	0.16	0.6	1
0	38	0.76	0.72	1
1	44	0.52	0.37	1
0	53	0.39	0.62	1
59	3	0.02	0.29	1
42	2	0.27	0.64	1
44	0	0.61	0.8	1
51	0	0.04	0.02	3
40	0	0.02	0.06	1
60	0	0.13	0.3	1
38	0	0.21	0.18	1
1	45	0.52	0.86	1
0	55	0.01	0.08	1
37	0	0.03	0.02	1
36	0	0.04	0.53	1
44	0	0.01	0.04	1
64	0	0.08	0.1	1
36	0	0.32	0.01	1
72	0	0.3	0.56	1
38	1	0.24	0.11	1
39	0	0.08	0.23	1
42	0	0.22	0.05	1
50	2	0.02	0.08	1
0	70	0.77	0.61	1
38	0	0.56	0.3	1
44	0	0.66	0.65	1
1	56	0.01	0.04	1
37	0	0.43	0.62	1
46	0	0.21	0.13	1
0	54	0.06	0.03	1
52	0	0.06	0.11	1
0	43	0.71	0.53	1
46	1	0.68	0.16	1
39	0	0.42	0.48	1
45	0	0.19	0.1	1
33	0	0.22	0.16	1
1	45	0.83	0.94	1
0	55	0.8	0.26	1
44	0	0.01	0.17	1
59	0	0.1	0.05	1
41	0	0.03	0.05	1
48	1	0.04	0.16	1
39	0	0.03	0.23	1
62	0	0.36	0.13	1
47	0	0.03	0.34	1
51	0	0.4	0.64	1
31	0	0.57	0.8	1
0	40	0.34	0.62	1
50	0	0.01	0.03	1
1	40	0.43	0.63	1
56	0	0.06	0.18	1
54	0	0.34	0.42	1
34	0	0.06	0.5	1
0	37	0.83	0.99	1
34	0	0.41	0.33	1
37	0	0.16	0.17	1
20	18	0.22	0.29	1
57	0	0.09	0.03	1
40	0	0.02	0.07	2
37	35	0.99	0.8	1
0	64	0.58	0.76	1
0	60	0.99	0.96	1
53	1	0.19	0.19	1
48	1	0.56	0.56	1
0	32	0.01	0.2	1
0	59	0.2	0.29	1
49	0	0.04	0.28	1
35	0	0.59	0.97	1
55	1	0.11	0.17	1
37	0	0.15	0.08	1
0	29	0.71	0.72	1
33	0	0.28	0.59	1
62	0	0.01	0.22	1
51	0	0.31	0.47	1
43	0	0.02	0.13	2
35	1	0.86	0.86	1
58	0	0.01	0.19	1
45	0	0.15	0.17	1
32	0	0.06	0.03	1
40	1	0.73	0.96	1
0	43	0.61	0.59	1
28	0	0.5	0.37	1
36	1	0.23	0.16	1
0	54	0.23	0.01	1
47	1	0.01	0.01	1
0	51	0.1	0.25	1
45	0	0.2	0.49	1
55	1	0.03	0.01	1
39	2	0.11	0.32	1
44	0	0.19	0.1	1
48	0	0.01	0.09	1
48	1	0.04	0.11	1
43	0	0.01	0.11	1
64	0	0.22	0.26	1
54	0	0.04	0.15	1
46	0	0.4	0.38	1
52	1	0.02	0.09	1
0	33	0.07	0.08	1
49	0	0.07	0.11	1
56	1	0.05	0.03	1
68	0	0.01	0.09	1
0	49	0.21	0.06	1
48	0	0.32	0.42	1
1	31	0.46	0.65	1
48	0	0.01	0.05	1
68	0	0.11	0.11	1
38	0	0.33	0.03	1
56	0	0.11	0.14	1
46	1	0.39	0.68	1
53	0	0.07	0.06	1
44	0	0.12	0.27	1
54	0	0.05	0.05	1
53	0	0.11	0.08	1
2	58	0.44	0.25	1
30	0	0.45	0.48	1
43	0	0.23	0.39	1
52	1	0.16	0.1	1
0	56	0.11	0.05	1
45	0	0.02	0.16	1
53	0	0.38	0.77	1
4	54	0.01	0.05	1
41	1	0.03	0.55	1
52	1	0.01	0.17	1
31	0	0.01	0.1	1
61	0	0.11	0.33	1
46	0	0.85	0.95	1
28	32	0.81	0.95	1
42	0	0.17	0.79	1
66	0	0.01	0.01	1
42	0	0.33	0.07	1
50	0	0.12	0.03	1
30	1	0.45	0.47	1
64	0	0.11	0.02	1
33	1	0.38	0.05	1
41	0	0.03	0.08	1
68	0	0.03	0.11	1
55	0	0.11	0.31	1
60	0	0.01	0.15	1
47	0	0.09	0.14	1
0	36	0.93	0.91	1
43	0	0.25	0.19	1
59	0	0.18	0.28	1
0	60	0.81	0.75	1
50	0	0.11	0.4	1
2	53	0.81	0.47	1
37	0	0.17	0.55	1
44	0	0.02	0.01	1
38	1	0.1	0.27	1
58	0	0.06	0.12	1
44	0	0.53	0.67	1
40	0	0.03	0.16	1
65	2	0.79	0.84	1
27	0	0.09	0.06	1
43	0	0.48	0.27	1
0	29	0.39	0.59	1
53	0	0.19	0.09	1
40	0	0.01	0.1	1
44	0	0.04	0.12	1
54	0	0.34	0.39	1
44	0	0.15	0.12	1
0	85	0.47	0.92	1
37	0	0.55	0.31	1
0	40	0.01	0.08	1
42	0	0.29	0.1	2
51	0	0.13	0.15	1
0	48	0.87	0.64	1
41	0	0.25	0.29	1
44	0	0.37	0.11	1
42	0	0.08	0.01	1
30	0	0.4	0.18	1
35	0	0.3	0.2	1
51	1	0.02	0.18	1
50	0	0.02	0.02	1
0	41	0.07	0.08	1
58	0	0.15	0.12	1
30	1	0.09	0.12	1
42	0	0.09	0.04	1
37	0	0.1	0.1	1
52	0	0.64	0.84	1
29	0	0.2	0.43	1
66	0	0.56	0.43	1
55	0	0.77	0.83	1
0	66	0.23	0.02	1
40	0	0.13	0.21	1
43	4	0.51	0.3	1
39	31	0.08	0.03	1
51	0	0.03	0.04	1
55	1	0.01	0.16	1
24	0	0.31	0.01	1
40	0	0.34	0.84	1
50	1	0.05	0.03	1
53	0	0.1	0.55	1
49	1	0.04	0.38	1
29	0	0.1	0.14	1
0	38	0.57	0.5	1
51	0	0.21	0.34	1
0	56	0.3	0.04	1
37	0	0.55	0.48	1
0	55	0.79	0.99	1
46	1	0.12	0.04	1
20	16	0.98	0.97	1
0	45	0.11	0.05	1
51	0	0.86	0.95	1
42	0	0.58	0.26	1
43	0	0.87	0.88	1
42	0	0.02	0.03	1
48	2	0.32	0.29	1
56	0	0.16	0.07	1
81	0	0.19	0.53	1
1	54	0.53	0.38	1
53	0	0.48	0.46	1
49	0	0.24	0.23	1
42	0	0.01	0.08	1
31	0	0.05	0.22	1
36	1	0.29	0.09	1
16	16	0.95	0.99	1
0	49	0.85	0.99	1
50	0	0.7	0.94	1
49	3	0.02	0.12	1
38	0	0.11	0.07	1
57	0	0.45	0.17	1
40	0	0.01	0.07	1
48	0	0.01	0.02	1
42	0	0.52	0.66	1
27	2	0.11	0.03	1
0	69	0.22	0.04	1
43	0	0.12	0.23	2
35	0	0.09	0.3	1
1	26	0.31	0.58	1
41	0	0.01	0.12	1
54	0	0.02	0.3	1
45	0	0.01	0.12	1
38	0	0.52	0.39	1
32	0	0.06	0.14	1
35	0	0.68	0.91	1
41	0	0.04	0.07	1
57	1	0.01	0.18	1
37	3	0.61	0.8	1
0	56	0.63	0.85	1
58	0	0.2	0.18	1
55	1	0.09	0.3	1
46	0	0.9	0.97	1
27	0	0.03	0.23	1
55	0	0.15	0.06	1
60	0	0.39	0.09	1
28	1	0.79	0.86	1
25	0	0.48	0.13	1
52	0	0.1	0.09	1
48	1	0.15	0.16	1
33	0	0.08	0.6	1
46	0	0.12	0.08	1
52	1	0.94	0.92	1
0	60	0.94	0.79	1
57	1	0.86	0.85	1
0	41	0.75	0.97	1
44	0	0.17	0.41	1
46	0	0.3	0.15	1
45	0	0.19	0.02	1
34	0	0.03	0.02	1
30	0	0.59	0.55	1
37	0	0.03	0.14	1
37	0	0.55	0.49	1
36	0	0.75	0.4	1
34	2	0.24	0.8	1
51	0	0.47	0.38	1
81	1	0.32	0.58	1
47	0	0.07	0.06	1
48	0	0.16	0.12	1
0	43	0.45	0.46	1
43	1	0.01	0.22	1
58	0	0.73	0.34	1
49	0	0.08	0.18	1
36	0	0.52	0.56	1
36	1	0.88	0.73	1
42	0	0.12	0.09	1
38	0	0.25	0.09	1
28	0	0.13	0.22	1
37	0	0.12	0.56	1
50	0	0.02	0.26	1
50	0	0.01	0.11	1
33	1	0.11	0.04	1
55	0	0.35	0.72	1
60	0	0.64	0.88	1
67	0	0.16	0.22	1
48	0	0.1	0.26	1
1	26	0.05	0.12	1
38	1	0.31	0.08	1
0	48	0.51	0.85	1
41	0	0.02	0.2	1
76	0	0.29	0.29	1
0	63	0.7	0.84	1
43	1	0.06	0.55	1
35	1	0.02	0.17	1
51	0	0.34	0.2	1
45	0	0.14	0.02	1
40	1	0.01	0.12	1
43	0	0.43	0.21	1
66	0	0.11	0.16	1
38	2	0.25	0.32	1
1	53	0.35	0.24	1
41	0	0.15	0.55	1
66	0	0.04	0.12	1
39	0	0.44	0.58	1
1	30	0.16	0.04	1
0	30	0.3	0.16	1
32	1	0.29	0.6	1
34	0	0.13	0.1	1
47	0	0.16	0.14	1
2	55	0.89	0.69	1
47	0	0.2	0.46	1
0	81	0.96	0.99	1
43	0	0.75	0.71	1
41	1	0.96	0.99	1
53	0	0.12	0.33	1
50	0	0.47	0.34	1
60	0	0.58	0.27	1
54	0	0.04	0.43	1
58	0	0.16	0.04	1
38	0	0.56	0.8	1
48	0	0.14	0.1	1
42	0	0.07	0.36	1
38	0	0.01	0.14	1
50	0	0.65	0.89	1
57	0	0.11	0.03	1
51	1	0.07	0.13	1
46	1	0.21	0.21	1
43	0	0.35	0.55	1
36	0	0.1	0.16	1
60	1	0.1	0.12	1
28	0	0.04	0.16	1
0	44	0.01	0.05	1
0	50	0.4	0.17	1
43	1	0.08	0.64	1
72	0	0.03	0.19	1
36	1	0.81	0.99	1
56	0	0.88	0.88	1
26	2	0.27	0.03	1
34	0	0.02	0.05	1
48	0	0.65	0.65	1
0	44	0.84	0.8	1
34	0	0.07	0.29	1
40	0	0.14	0.12	1
1	45	0.1	0.13	1
51	0	0.05	0.22	1
1	70	0.77	0.68	1
35	1	0.19	0.27	1
0	47	0.92	0.96	1
78	0	0.2	0.27	1
36	0	0.43	0.4	1
58	0	0.17	0.36	1
54	1	0.15	0.12	1
0	44	0.71	0.82	1
62	0	0.07	0.06	1
61	0	0.06	0.3	1
43	0	0.42	0.12	1
2	42	0.9	0.93	1
0	36	0.03	0.22	1
49	0	0.06	0.05	1
40	0	0.01	0.17	1
0	35	0.87	0.76	1
46	0	0.29	0.05	1
33	1	0.01	0.09	1
58	0	0.02	0.3	1
37	0	0.43	0.17	1
46	0	0.38	0.05	1
0	42	0.91	0.97	1
19	17	0.74	0.87	1
44	0	0.5	0.26	1
39	1	0.03	0.11	1
45	0	0.09	0.24	1
51	1	0.21	0.05	1
43	0	0.06	0.48	1
0	47	0.54	0.26	1
59	0	0.81	0.83	1
2	47	0.48	0.43	1
34	0	0.24	0.03	1
38	0	0.07	0.02	1
35	0	0.28	0.01	1
1	41	0.09	0.06	1
0	40	0.85	0.77	1
63	0	0.22	0.06	1
50	0	0.1	0.04	1
36	3	0.1	0.57	1
43	1	0.06	0.22	1
28	0	0.74	0.87	1
36	29	0.58	0.83	1
48	0	0.2	0.02	1
51	1	0.5	0.95	1
43	0	0.08	0.29	1
46	0	0.61	0.46	1
31	0	0.6	0.81	1
48	0	0.1	0.19	1
57	2	0.68	0.97	1
53	0	0.41	0.88	1
39	0	0.34	0.05	1
56	0	0.63	0.52	1
56	0	0.33	0.03	1
77	1	0.83	0.9	1
1	43	0.01	0.04	1
50	0	0.03	0.28	1
41	1	0.49	0.2	1
34	0	0.07	0.04	1
39	0	0.22	0.24	1
59	0	0.09	0.18	1
1	61	0.98	0.96	1
1	69	0.37	0.01	1
50	1	0.09	0.42	1
50	2	0.15	0.42	1
0	32	0.8	0.58	1
57	0	0.88	0.88	2
41	0	0.52	0.55	1
59	0	0.01	0.13	1
31	0	0.47	0.36	1
26	0	0.21	0.28	1
65	0	0.33	0.17	1
41	1	0.58	0.74	1
40	1	0.2	0.23	1
37	0	0.86	0.94	1
0	45	0.4	0.2	1
73	0	0.51	0.46	1
0	38	0.99	0.87	1
2	51	0.84	0.89	1
24	0	0.03	0.29	1
41	0	0.2	0.02	1
62	0	0.45	0.68	1
46	0	0.27	0.15	1
42	1	0.31	0.02	1
0	48	0.34	0.68	1
39	2	0.11	0.08	1
0	49	0.4	0.56	1
51	0	0.26	0.13	1
46	1	0.03	0.14	1
0	55	0.37	0.34	1
40	0	0.2	0.03	1
35	0	0.12	0.56	1
52	0	0.06	0.08	1
41	1	0.05	0.35	1
66	0	0.39	0.75	1
0	68	0.83	0.92	1
50	0	0.03	0.17	1
44	1	0.21	0.15	1
38	0	0.14	0.47	1
72	0	0.26	0.44	1
40	0	0.61	0.4	1
0	34	0.85	0.75	1
0	35	0.63	0.96	1
49	0	0.09	0.04	1
53	0	0.18	0.01	1
40	0	0.07	0.01	1
43	0	0.56	0.01	1
45	0	0.13	0.25	2
40	0	0.9	0.54	1
46	1	0.46	0.35	1
47	0	0.21	0.61	1
55	0	0.23	0.16	1
50	1	0.16	0.32	1
1	45	0.29	0.27	1
42	0	0.84	0.87	1
0	38	0.57	0.56	1
61	0	0.06	0.08	1
42	0	0.05	0.12	3
0	27	0.14	0.12	1
1	53	0.64	0.34	1
37	0	0.45	0.3	1
50	0	0.99	0.89	1
40	0	0.18	0.69	1
0	42	0.56	0.02	1
49	2	0.37	0.75	1
43	0	0.04	0.59	1
2	62	0.32	0.09	1
39	0	0.01	0.02	1
0	32	0.54	0.65	1
67	0	0.11	0.2	1
65	0	0.01	0.22	1
47	0	0.3	0.4	1
47	0	0.08	0.02	1
60	0	0.16	0.33	1
46	0	0.17	0.09	1
33	0	0.66	0.91	1
0	51	0.94	0.78	1
28	0	0.26	0.16	1
72	1	0.52	0.66	1
49	0	0.13	0.07	1
41	0	0.03	0.05	1
30	0	0.03	0.02	1
0	65	0.98	0.86	1
46	0	0.02	0.21	1
34	0	0.02	0.02	1
38	0	0.81	0.68	1
43	2	0.39	0.9	1
0	53	0.67	0.92	1
0	39	0.93	0.96	1
32	0	0.06	0.02	1
52	0	0.13	0.01	1
59	1	0.92	0.95	1
31	0	0.04	0.37	1
48	0	0.03	0.08	2
39	3	0.07	0.18	1
23	0	0.21	0.38	1
19	23	0.05	0.08	1
2	38	0.14	0.14	1
60	0	0.16	0.17	1
0	34	0.14	0.02	1
0	46	0.71	0.68	1
45	0	0.03	0.11	1
32	0	0.45	0.25	1
45	1	0.69	0.55	1
28	0	0.2	0.02	1
31	0	0.26	0.54	1
34	0	0.37	0.89	1
59	0	0.08	0.03	1
27	0	0.07	0.14	1
36	0	0.06	0.07	1
0	35	0.58	0.75	1
35	0	0.11	0.15	1
51	0	0.07	0.43	1
2	48	0.18	0.37	1
34	0	0.01	0.13	1
45	0	0.03	0.49	1
0	47	0.95	0.88	1
0	36	0.64	0.85	1
58	0	0.18	0.56	1
3	67	0.86	0.99	1
54	1	0.28	0.08	1
33	2	0.01	0.11	1
43	1	0.07	0.12	1
46	0	0.12	0.12	1
45	0	0.89	0.96	1
33	0	0.1	0.01	1
29	0	0.1	0.03	1
0	47	0.86	0.81	1
33	0	0.44	0.58	1
27	0	0.21	0.33	1
0	45	0.87	0.4	1
54	1	0.38	0.32	1
64	0	0.1	0.02	1
39	0	0.06	0.06	1
30	0	0.15	0.15	1
39	0	0.88	0.87	1
50	1	0.52	0.77	1
46	1	0.15	0.34	1
46	0	0.06	0.1	1
1	37	0.97	0.77	1
29	0	0.61	0.24	1
54	0	0.01	0.01	1
66	0	0.07	0.07	1
60	0	0.05	0.08	1
63	0	0.09	0.13	1
32	0	0.04	0.06	1
40	0	0.4	0.21	1
41	0	0.12	0.42	1
35	0	0.01	0.14	1
48	1	0.17	0.05	1
31	2	0.33	0.1	1
44	0	0.35	0.33	1
39	1	0.2	0.47	1
49	0	0.18	0.5	1
1	40	0.2	0.18	1
38	0	0.35	0.32	1
99	0	0.98	0.99	1
42	1	0.04	0.11	1
0	60	0.83	0.86	1
75	0	0.12	0.16	1
45	0	0.26	0.08	1
0	63	0.08	0.26	1
48	1	0.4	0.31	1
5	39	0.61	0.57	1
1	27	0.68	0.49	1
59	0	0.01	0.03	1
39	0	0.13	0.75	2
0	67	0.21	0.17	1
0	47	0.01	0.11	1
47	0	0.25	0.19	1
44	0	0.37	0.65	1
34	0	0.01	0.03	1
44	0	0.61	0.36	1
44	0	0.08	0.07	1
62	1	0.34	0.6	1
49	0	0.09	0.61	1
62	0	0.58	0.12	1
42	0	0.3	0.44	1
53	0	0.04	0.37	1
35	0	0.02	0.49	1
32	0	0.19	0.17	1
38	0	0.26	0.18	1
47	1	0.17	0.15	1
37	0	0.39	0.94	1
52	0	0.37	0.39	1
0	33	0.31	0.09	1
51	0	0.14	0.01	1
54	0	0.53	0.41	1
76	0	0.38	0.09	2
71	0	0.3	0.36	1
47	0	0.14	0.48	1
36	0	0.05	0.1	1
59	0	0.06	0.01	1
3	61	0.04	0.02	1
36	0	0.21	0.43	1
65	0	0.05	0.02	1
49	1	0.42	0.44	1
0	56	0.91	0.99	1
0	31	0.78	0.57	1
38	0	0.21	0.46	1
32	0	0.13	0.03	1
1	53	0.05	0.44	1
43	0	0.06	0.03	1
40	0	0.35	0.43	1
0	36	0.91	0.87	1
49	1	0.14	0.32	1
57	1	0.94	0.99	1
50	1	0.68	0.83	1
36	0	0.07	0.09	1
46	0	0.03	0.01	1
29	0	0.31	0.43	1
38	0	0.2	0.2	1
0	39	0.11	0.05	1
48	1	0.23	0.01	1
41	0	0.15	0.02	1
50	3	0.31	0.36	1
0	66	0.51	0.34	1
0	51	0.16	0.5	1
0	50	0.71	0.59	1
1	38	0.06	0.02	2
24	0	0.02	0.32	1
33	0	0.42	0.24	1
49	1	0.98	0.8	1
0	42	0.01	0.03	1
45	0	0.24	0.44	1
2	48	0.67	0.52	1
38	0	0.07	0.12	1
47	0	0.51	0.5	1
34	0	0.17	0.07	1
0	51	0.97	0.65	1
65	0	0.02	0.13	1
0	38	0.65	0.67	1
55	0	0.02	0.06	1
1	41	0.89	0.99	1
0	38	0.16	0.33	1
66	0	0.35	0.43	1
59	0	0.27	0.46	1
43	0	0.01	0.21	1
38	1	0.08	0.25	1
55	0	0.38	0.24	1
27	1	0.07	0.13	1
43	0	0.33	0.25	1
41	0	0.09	0.03	1
47	0	0.03	0.01	1
38	1	0.33	0.28	1
33	0	0.13	0.07	1
30	0	0.09	0.14	1
45	0	0.07	0.03	1
59	0	0.2	0.56	1
36	1	0.24	0.06	1
60	0	0.06	0.22	1
39	0	0.29	0.86	1
49	0	0.12	0.26	1
47	0	0.46	0.46	1
39	1	0.04	0.16	1
63	0	0.18	0.01	1
34	0	0.38	0.62	1
47	0	0.73	0.47	1
57	0	0.22	0.62	1
63	0	0.19	0.03	1
40	0	0.02	0.31	1
0	44	0.27	0.66	1
64	0	0.15	0.02	1
38	0	0.24	0.02	1
49	0	0.07	0.1	1
30	0	0.11	0.13	1
80	0	0.11	0.09	1
35	0	0.16	0.1	1
0	61	0.13	0.04	1
40	0	0.16	0.66	1
48	0	0.01	0.17	1
30	0	0.18	0.18	1
45	2	0.26	0.77	1
0	45	0.03	0.37	1
1	35	0.93	0.66	1
39	0	0.05	0.23	1
50	0	0.11	0.01	1
0	53	0.05	0.49	1
34	0	0.27	0.12	1
0	28	0.35	0.26	1
59	0	0.08	0.11	1
46	1	0.9	0.93	1
53	0	0.2	0.36	1
43	1	0.17	0.09	1
62	1	0.64	0.93	1
47	0	0.21	0.42	1
53	0	0.32	0.66	1
33	0	0.24	0.73	1
38	0	0.05	0.09	1
54	0	0.15	0.14	1
41	1	0.1	0.15	1
60	0	0.09	0.08	1
41	0	0.01	0.03	1
54	0	0.16	0.79	1
54	0	0.28	0.06	1
47	0	0.01	0.09	1
46	0	0.18	0.6	1
34	32	0.36	0.33	1
45	0	0.03	0.05	1
31	0	0.01	0.04	1
45	1	0.14	0.05	1
53	0	0.18	0.01	1
51	0	0.02	0.03	1
47	1	0.01	0.11	1
35	0	0.09	0.46	1
64	0	0.64	0.68	1
68	0	0.5	0.38	1
44	0	0.42	0.94	1
48	0	0.14	0.2	1
47	0	0.06	0.01	1
39	0	0.02	0.05	1
35	0	0.55	0.39	1
33	0	0.09	0.09	1
59	3	0.05	0.37	1
0	39	0.62	0.15	1
38	0	0.12	0.75	1
50	0	0.17	0.07	1
35	0	0.33	0.4	1
52	0	0.72	0.81	1
0	47	0.54	0.59	1
0	28	0.48	0.74	1
53	0	0.17	0.34	1
0	48	0.09	0.19	1
55	1	0.01	0.19	1
28	24	0.41	0.48	1
0	65	0.53	0.2	1
52	0	0.11	0.09	1
71	0	0.35	0.84	1
52	0	0.1	0.31	2
43	1	0.07	0.02	1
0	48	0.3	0.44	1
40	0	0.84	0.92	1
53	0	0.02	0.01	1
33	0	0.32	0.19	1
57	3	0.57	0.9	1
22	0	0.12	0.15	1
0	45	0.03	0.02	1
60	0	0.86	0.94	1
0	50	0.29	0.39	1
39	0	0.04	0.04	1
0	44	0.58	0.58	1
58	0	0.04	0.07	1
0	61	0.55	0.74	1
35	0	0.19	0.2	1
0	36	0.88	0.48	1
55	1	0.96	0.94	1
29	0	0.01	0.02	1
56	0	0.22	0.25	1
1	48	0.04	0.02	1
34	0	0.15	0.2	1
40	0	0.12	0.03	1
29	0	0.09	0.03	1
49	0	0.33	0.5	1
41	0	0.14	0.36	1
42	0	0.16	0.23	1
41	0	0.41	0.56	1
33	1	0.43	0.75	1
46	1	0.02	0.21	1
1	49	0.33	0.59	1
40	0	0.07	0.01	1
72	0	0.61	0.06	1
55	0	0.26	0.03	1
40	0	0.26	0.05	1
67	1	0.43	0.42	1
0	39	0.28	0.41	1
56	0	0.07	0.22	1
35	0	0.44	0.63	1
40	0	0.26	0.39	1
43	0	0.14	0.16	1
40	3	0.35	0.82	1
37	0	0.14	0.87	1
0	30	0.08	0.21	1
0	48	0.04	0.04	1
54	0	0.07	0.22	1
44	0	0.08	0.26	1
52	0	0.06	0.26	1
40	0	0.7	0.95	1
32	0	0.02	0.31	1
46	0	0.04	0.34	1
59	0	0.04	0.32	1
56	0	0.08	0.19	1
41	0	0.02	0.15	1
35	1	0.07	0.59	1
47	0	0.49	0.78	1
0	56	0.66	0.91	1
32	0	0.69	0.89	1
0	65	0.81	0.47	1
57	0	0.14	0.13	1
37	1	0.23	0.45	1
80	0	0.54	0.51	1
47	0	0.49	0.67	1
42	0	0.36	0.24	1
43	0	0.22	0.39	1
46	0	0.01	0.03	1
48	0	0.42	0.51	1
43	0	0.46	0.34	1
0	45	0.43	0.65	1
1	41	0.48	0.22	1
35	0	0.08	0.04	1
73	0	0.27	0.13	1
74	0	0.06	0.29	1
44	1	0.06	0.22	1
40	0	0.67	0.46	1
51	0	0.62	0.82	1
38	0	0.04	0.03	1
60	0	0.08	0.16	1
46	0	0.47	0.9	1
0	37	0.31	0.42	1
66	1	0.16	0.36	1
34	0	0.01	0.05	1
39	0	0.17	0.1	1
0	29	0.01	0.08	1
53	1	0.2	0.26	1
1	46	0.33	0.25	1
65	0	0.04	0.03	1
0	46	0.35	0.68	1
48	1	0.01	0.19	1
0	33	0.21	0.08	1
47	0	0.11	0.01	1
1	43	0.78	0.79	1
40	0	0.14	0.17	1
32	0	0.13	0.13	1
36	0	0.2	0.01	1
49	0	0.09	0.05	1
39	0	0.05	0.01	1
0	35	0.7	0.92	1
39	0	0.99	0.92	1
46	0	0.05	0.41	1
61	0	0.31	0.01	1
0	41	0.1	0.03	1
46	0	0.09	0.04	1
32	0	0.01	0.23	1
49	0	0.04	0.01	1
0	36	0.6	0.92	1
58	0	0.59	0.7	1
53	0	0.11	0.16	1
0	50	0.85	0.79	1
46	0	0.16	0.44	1
39	0	0.23	0.06	1
0	42	0.08	0.39	1
40	0	0.01	0.08	1
60	0	0.29	0.29	1
37	1	0.08	0.77	1
0	63	0.04	0.26	1
1	44	0.34	0.1	1
31	0	0.03	0.08	1
36	0	0.53	0.24	1
43	0	0.44	0.62	1
61	0	0.11	0.5	1
48	0	0.15	0.29	1
38	0	0.43	0.27	1
40	0	0.04	0.18	1
1	43	0.79	0.14	1
70	0	0.8	0.81	1
36	0	0.13	0.06	1
0	31	0.61	0.88	1
0	42	0.7	0.6	1
54	0	0.43	0.73	1
50	0	0.02	0.06	1
34	0	0.12	0.17	1
57	0	0.17	0.25	2
68	0	0.37	0.25	1
0	48	0.35	0.33	1
63	0	0.05	0.03	1
43	0	0.24	0.17	1
35	0	0.57	0.35	1
41	0	0.05	0.48	1
51	0	0.33	0.22	1
63	1	0.02	0.34	1
33	0	0.38	0.23	1
36	1	0.5	0.87	1
27	0	0.08	0.04	1
50	0	0.2	0.1	1
74	0	0.16	0.25	1
34	1	0.02	0.01	1
37	0	0.74	0.79	1
34	1	0.06	0.1	1
37	2	0.56	0.82	1
51	0	0.3	0.43	1
55	0	0.11	0.42	1
2	55	0.72	0.9	1
21	1	0.18	0.36	1
45	1	0.07	0.19	1
48	0	0.17	0.64	1
37	0	0.25	0.34	1
0	49	0.88	0.75	1
23	2	0.01	0.04	1
65	1	0.04	0.15	1
60	0	0.1	0.3	1
56	0	0.06	0.13	1
0	43	0.78	0.4	1
2	37	0.87	0.72	1
71	0	0.12	0.01	1
45	1	0.11	0.14	1
2	0	0.05	0.05	1
1	89	0.17	0.19	1
32	1	0.2	0.22	1
10	0	0.18	0.04	1
27	0	0.16	0.07	1
38	0	0.16	0.06	1
1	67	0.84	0.99	1
26	0	0.12	0.05	1
51	0	0.3	0.07	1
57	0	0.2	0.1	1
55	0	0.04	0.01	1
45	1	0.65	0.74	1
64	1	0.37	0.37	1
63	0	0.63	0.58	1
40	0	0.02	0.34	1
